,0_names,0_pvals,0_logfoldchanges,1_names,1_pvals,1_logfoldchanges,2_names,2_pvals,2_logfoldchanges,3_names,3_pvals,3_logfoldchanges,4_names,4_pvals,4_logfoldchanges,5_names,5_pvals,5_logfoldchanges,6_names,6_pvals,6_logfoldchanges,7_names,7_pvals,7_logfoldchanges,8_names,8_pvals,8_logfoldchanges,9_names,9_pvals,9_logfoldchanges,10_names,10_pvals,10_logfoldchanges,11_names,11_pvals,11_logfoldchanges,12_names,12_pvals,12_logfoldchanges,13_names,13_pvals,13_logfoldchanges
807,EIF2B4,0.46091642960428914,0.25027055,RPS6KB2,0.738193079901144,0.8120344,C7orf50,0.2567767829075853,0.45201567,CHAF1A,0.5630258862841152,0.24101657,CERS5,0.4598952539310336,0.43168178,NAA40,0.12805710890558197,0.42625654,INTS4,0.6881252851081425,1.8306848,TXNRD2,0.29093466779757216,1.9535291,POLDIP3,0.4287475713716833,0.46784166,ORC5,0.6995393618125099,1.4720151,MOSPD1,0.7980535754290589,0.2505788,ALG2,0.7223944093943838,2.2332733,MEF2D,0.7264555965391891,2.1834383,ENDOG,0.39365616562920236,1.9430189
808,NUP133,0.46098490898989186,0.30614874,EPHA5,0.7386847544290116,0.41260582,MED30,0.25748172866873364,0.64858514,GATAD2B,0.5631631301978657,1.4161954,RORA,0.4615148533217225,0.7090017,FERMT1,0.1280644198320571,2.5567787,FAM20B,0.6887788670593267,0.94181186,USMG5,0.29173203140947834,0.34867918,OAZ,0.4305007339931568,0.35812762,RPP30,0.7001759172957223,1.1285617,PLEKHM2,0.7982841300550829,0.61248857,VPS13A,0.7224866227962856,2.244816,JUP,0.7265479861629818,0.30737787,NDUFB2,0.39374422690986455,0.93680775
809,ERRFI1,0.46103056507275497,0.51458776,BRI3BP,0.7387323415099778,0.80920523,GATD1,0.2579107053173607,0.49901733,PDCL,0.5637732982871104,0.57835317,RDX,0.46201714460325605,0.21203682,ETV1,0.128210706522644,1.5462478,NDC80,0.6889711412955054,0.19077459,RNF130,0.2923503529067072,0.4818645,OPA3,0.43126283303746604,1.1549466,TCP1,0.7003881492951867,0.08408403,LSM12,0.7984378429139714,0.3251187,MAP4K4,0.7224866227962856,2.2332733,TNKS2,0.7276569715382656,2.199183,CAPRIN1,0.3938323001167071,0.7979967
810,LRFN5,0.46174998165043923,2.008406,AMDHD2,0.7388592452848348,0.35896218,CHMP5,0.25819696496537337,0.27093813,BAHCC1,0.5637732982871104,1.9256924,PUS7,0.46237611083929586,0.41374823,IST1,0.12893673948643686,0.4242425,MAP1LC3B,0.6892403589817335,0.18597019,TGFBI,0.29237613539039264,2.134498,WWP1,0.43252366555436916,2.3211973,PPIL1,0.7004588984945137,0.3263432,F13A1,0.7988221592317382,2.404454,SUSD3,0.7230399878233291,2.1391504,TMEM70,0.7276569715382656,0.7805817,TAOK3,0.39409659128825625,1.956741
811,ABCD4,0.4629160793001327,0.7415156,PCDHGA2,0.7389702919232526,0.14109272,EXOSC10,0.2582238130971556,0.28456217,TCAIM,0.5640632396712995,0.14273597,AIF1L,0.46346832321609144,0.6852085,HERPUD2,0.12965858078259504,0.61180514,PKNOX1,0.6893557500390746,1.0704781,H3F3B,0.292711446648957,0.23084778,BTK,0.43315488126107804,5.073037,STMN4,0.7010957581701551,1.1653668,GPR15,0.7989758994121169,1.7888838,MEIG1,0.7235012360176507,2.2827168,DRG1,0.7276569715382656,0.36197957,HOXA10,0.39462549555623117,1.958514
812,ZFYVE21,0.4629618420528827,0.5209105,C20orf194,0.7391924015304066,0.72727215,INTS11,0.2585550992079314,0.49565867,LHFPL2,0.5651320639726667,0.6537228,HNRNPU,0.4637416007486227,0.114029475,BORCS7,0.12976195660523893,0.6488203,MPPED1,0.6893557500390746,1.0780089,ARL8B,0.29284048124189477,0.85534346,RHOBTB3,0.43315488126107804,5.073037,POLH,0.7013788743798077,1.452734,KIAA0232,0.7990527724251599,2.3524072,SMG1,0.7235934977151322,2.2660487,HAPLN3,0.7277494127730488,2.1834383,ST14,0.3947136879914477,2.1748936
813,AKAP1,0.4635111917809216,0.51225394,WNT11,0.7391924015304066,0.72727215,PSMA4,0.2605039772330101,0.18323912,SCAMP5,0.5655598661416408,0.19584088,PEPD,0.46381353080247956,0.18551764,GSR,0.1298580057250886,0.3875139,KNSTRN,0.6896250239362948,0.27827117,TGFB2,0.2932019812328571,0.9223828,MPV17L2,0.4332878366525208,0.61434543,H2AFV,0.7018744275054436,0.1818196,PCGF1,0.7990527724251599,1.7705722,SHLD3,0.7235934977151322,2.2660484,RARRES1,0.7279343071257772,2.15245,RRN3,0.3950665769209719,1.9395329
814,FKBP2,0.463946351089377,0.30480227,DIO2,0.7398429904893614,0.3565907,SSB,0.26082827375253137,0.14785683,PRADC1,0.5659113914084988,0.4025113,MOB4,0.4642740302548769,0.2459687,TRA2A,0.1299467154281182,0.27810332,HYLS1,0.6902791384316272,1.2116163,TMEM184B,0.2933570014426553,0.583951,TFEB,0.43438561897194516,2.157481,PCMTD1,0.7020868462449265,1.1124128,NRP1,0.7991296473858227,1.7524884,MIOS,0.7236857634292988,2.2495687,TUFT1,0.72802676024126,2.1371994,TIMM44,0.39559626781356405,0.48363698
815,LAMP5,0.46427859934355986,1.6163102,PPP2R2A,0.7401286737505219,-0.015381369,VPS26C,0.2612069724828061,0.46259052,KLF11,0.5661101259946406,0.61126345,COX7A2,0.46464837336468745,0.106794134,SEC24A,0.13049479841660996,0.77627254,ACAT1,0.6902791384316272,0.29735023,FRMD3,0.29358963486045786,2.9121106,ARL8A,0.43458538823469284,0.72886986,LANCL2,0.7022284716697286,1.1140501,SLC38A7,0.7991296473858227,1.7524884,ANXA7,0.7239625846596784,2.163368,TMEM59,0.7288590162324422,0.63236946,NDUFB8,0.3957729267575534,0.54078597
816,PODXL,0.4645995163836302,0.33273038,HOOK3,0.7404937656396744,0.6540619,CBX3,0.26195647088365037,0.08807623,TGIF1,0.5665535776631729,0.14189911,METTL14,0.46466277452921523,0.2511966,MED9,0.13051705576837927,0.5906781,CEP170P1,0.6906640197952751,0.86046165,RAD9A,0.2937965239919751,2.073369,ERGIC1,0.43468529275946577,1.4465615,OTUD3,0.7027950767278893,1.0715542,GALNT3,0.7991296473858227,1.7524884,BMP2K,0.7239625846596784,2.2012188,SLC44A2,0.7291365059807757,2.1569102,WDR24,0.3963031894594048,2.4264016
817,MCRS1,0.46471415951432027,0.15199234,SS18L2,0.7406683954734207,0.6395243,YWHAQ,0.2620830386154793,0.06088602,FAM210A,0.5669818959149013,0.44910023,HSPA8,0.46489322692885904,0.08116472,LAMTOR5,0.131156353057796,0.8191506,ADSL,0.691395514680704,0.29919502,CRMP1B,0.29384826155057087,0.32944193,MRPL41,0.4351850142723537,0.5219029,PRCC,0.7033618469485501,0.34404334,ABCF3,0.7991296473858227,1.7524884,COL6A2,0.7242394419961778,2.8257546,MAVS,0.729229010451157,2.1416132,CDON,0.39639160825919617,1.9132866
818,MRPL32,0.46521877619506813,0.2876746,SEC11C,0.7411606059636489,0.32255274,IFT52,0.2624992014598101,0.50000024,CTSO,0.5674409804726259,0.47793388,TPRKB,0.465022884332448,0.36468434,SMNDC1,0.1314769109140162,0.49143997,TBL1XR1,0.6915110402293918,0.09093356,RIPK1,0.2942623820000515,1.5755786,TOLLIP,0.43695334996635926,2.1174035,RAB27A,0.7035035652772381,0.60514694,HSPBAP1,0.7992065242933932,1.7346262,C11orf52,0.7249779044942422,2.2379882,COL6A2,0.7293215188632838,2.126475,RAD52,0.3966569361023252,1.954598
819,MTSS1L,0.46566630461206227,0.59711486,TDP1,0.7411923651191948,0.18718457,RALBP1,0.2629339446752409,0.1915884,CCNL2,0.5680533699911945,0.15991168,YIPF5,0.46522461358830614,0.23287614,ARFIP1,0.13244222905343261,0.7593658,LRRC38,0.6915110402293918,1.7675936,AKR1B1L,0.2945732289951827,1.2557359,PRDM11,0.43755485680959605,0.5355115,CORO1B,0.7035744283045731,0.39796054,PIAS4,0.7992834031471593,1.7169808,CCDC82,0.725070230311797,2.221821,SCAMP1,0.7294140312159225,2.7252433,FKBP1A,0.39674540252919654,0.4435753
820,IKZF5,0.4657351763615908,0.4140059,PLEKHF1,0.7414305728368611,0.6139773,RIOK2,0.26335103976549357,0.2702804,TRPC4AP,0.5683290483915001,0.17136021,GBF1,0.46526784761445217,0.23922583,TARS,0.13254732160978913,0.28323227,RAD52,0.6933218765425875,0.57724106,NT5DC1,0.2947028135086729,1.3699136,PPP3R1,0.4381233838746842,0.20983532,SNX11,0.7037161620824621,1.1158829,OSBPL6,0.7994371666904294,1.6823183,POLDIP2,0.7251625601264434,0.35361665,kcnma1,0.7294140312159225,2.1114922,RIC8A,0.3968338808612689,1.9242417
821,TSC22D3,0.4657925738087052,0.5952226,RDH14,0.7419547170151526,0.3403669,B4GALT6,0.26358699102552996,0.6108777,PTCD3,0.5694324012887539,0.17235173,ECI1,0.4659887434379665,0.1904374,SRP72,0.13258487031292254,0.31405747,gga-mir-3526,0.6938616139506352,0.33577698,ALDH3A2,0.29475465800914036,1.0417182,NDUFAF1,0.4383910729428777,0.33296093,RNF214,0.7040705415535065,0.47588488,UTP6,0.799590938009935,0.3132829,RAB23,0.7256242691131314,2.1284118,CCT2,0.7300617279150392,0.074889086,PSMD7,0.3973650008276466,0.7762071
822,PTGS1,0.4663552766921992,0.8814095,RNF123,0.742224777417788,0.15959656,RFC3,0.263641462022587,0.26940498,SPOP,0.5695857255730963,0.20231608,VRK2,0.466089718332528,0.8126282,PDHA1,0.13273514750583307,0.420107,CEP131,0.6938616139506352,0.6037076,TMEM60,0.2954551569609173,1.3730069,NUS1,0.4394292557291929,0.35297984,LRRC42,0.7047085865103515,1.5984237,RNASEK,0.7996678265839952,0.5670912,ISG20L2,0.7262708292288783,2.226499,NFYB,0.7301542717473313,0.641073,TMLHE,0.39771931882931333,1.9501908
823,DTYMK,0.4669528432571588,0.2040082,LMO1,0.7426537621044751,0.49881193,GNB1L,0.26436848408956204,0.90330887,SEC11A,0.5696930642924838,0.106014125,SFPQ,0.4662484177120336,0.07257761,RNF126,0.13312648545890346,0.6970068,SHROOM4,0.6941315409207753,0.5418479,SH3GLB1,0.2955590293221666,0.6985807,ATP6V1C1,0.43979798220380995,0.9144039,NUDT2,0.7050631457575977,1.119555,RHOBTB2,0.8005137289087026,0.593109,RNMT,0.7263632108940785,0.6587244,GABARAPL1,0.730339371198877,0.85190195,UNG,0.39780792807692855,1.1724623
824,GMPPB,0.46794205781329545,0.19843213,PNAT3,0.742844447632055,1.9595729,HAUS2,0.26533391561903663,0.5261068,SNAPC1,0.5698310853967121,0.39809418,ELP4,0.4663349936529051,0.74023795,RPN2,0.13470837672893404,0.32240075,NDRG4,0.6947872393368082,1.7291522,RUFY1,0.2964689554896648,0.868535,DQX1,0.4433265692019319,1.4379209,STAT3,0.7050631457575977,1.1240518,SNX25,0.8007444701983357,1.7577184,ERCC6L,0.7263632108940785,2.210458,C5H11orf74,0.7304319268156594,2.1460404,NAA50,0.39816248403708754,1.9269742
825,TOR4A,0.4683104337809476,1.6876174,ETV4,0.7429874721337213,1.8433111,PAPD7,0.2654251192633824,0.47655118,UBE2QL1,0.5705367755799883,0.65026253,DDRGK1,0.46671025916777464,0.3113674,FAM204A,0.13505848727956005,0.7249577,SLC9A6,0.6949029745462934,1.7071279,NDUFS4,0.2970679263941999,0.49729377,NR0B1,0.4436297704034756,2.842202,SRSF5,0.7054887014262926,0.20468014,RAB31,0.8008213878263801,1.7397923,IFITM10,0.7268251788941635,2.1138666,RAD51D,0.7305244863581334,2.1308563,ZMAT5,0.3988721668789442,1.963077
826,OXNAD1,0.4702008786019566,0.40334454,NCOA1,0.7431940787413749,0.5117404,PRKCA,0.26617380361373555,1.1213957,CCDC25,0.5707209371252177,0.25997925,NDNF,0.4671867989055314,1.0147765,PAIP1,0.1360287475723633,0.7533761,KRT18,0.6950958823634732,0.34591985,YRDC,0.2971982444571707,0.83103776,MOB1A,0.44373086378647963,1.4281024,IFT172,0.7054887014262926,1.1006912,TBC1D5,0.8008213878263801,1.7397925,FAM53A,0.7272872462383929,0.9588845,NAALAD2,0.7305244863581334,2.1308563,C9orf85,0.39896093074555383,2.1415389
827,UBE2D3,0.4706741475669889,0.124963544,SLC16A8,0.7436391403909155,1.5917416,GPS1,0.26617380361373555,0.35944596,ARID5B,0.5707362851985684,1.0752387,TOMM7,0.4673890487636969,0.08612851,FOS,0.13706601822945563,1.1552945,MED9,0.6951344662963136,0.22924362,RAD1,0.297745997641062,0.9249758,TMEM50A,0.44386567542834643,0.46192354,WDR4,0.7054887014262926,0.5453157,PIGN,0.8008983073856525,1.7220845,Wpkci-7,0.7275645342661777,2.2150998,FSCN1,0.730709617215212,2.1009543,TEAD4,0.399582610675141,1.9204245
828,YEATS2,0.4712632147848448,0.29645595,ANGEL1,0.7441796875485915,0.20221026,APOO,0.26640234988769995,0.21826729,MND1,0.5707823305980644,0.35411945,DCAF7,0.4687916837221643,0.23843229,ECI2,0.13719706887229624,0.8652352,LNX1,0.6952888099227215,1.0842046,EIF1,0.298398963802725,0.19596553,ORAI1,0.4439667995065779,1.1859194,RTCB,0.7057015138233679,0.25551206,ZCCHC8,0.8011290776437031,0.5711149,KATNAL1,0.7277494127730488,2.1834383,TBXAS1,0.7308947637602219,2.041102,ACADSB,0.39976034048449516,2.15372
829,PDCD5,0.47209553093832624,0.091197684,PLK1,0.7444500084178155,0.019325433,MRPL45,0.2671712543290967,0.5091585,P2RY4,0.5708744267040746,1.3960305,GALE,0.4693997320591604,0.41312993,POLR2E,0.13742857043870252,0.26793382,CEP63,0.6955975350532333,1.0555315,ZFAND5,0.2984251023244968,0.78231305,STMP1,0.4448100115522936,0.27862903,CDH20,0.7058434015455981,0.9451532,RF00002,0.8012829341254633,1.6366376,CLDN18,0.7278418579692965,2.167862,BCL2L1,0.7317281170855761,0.62690485,PAFAH1B1,0.3999381178275667,0.7406251
830,PACRGL,0.47211866238744427,1.0244236,ZDHHC20,0.7445295205493127,1.3096538,MSH2,0.2679325027316539,0.2984162,PLPBP,0.5708897767429613,0.16562103,HTRA2,0.4702981236821513,0.33761927,KLHDC4,0.13802413655158574,0.52527,CDC42SE1,0.6957905138897503,0.25807798,VPS29,0.29918378456771244,0.44731733,FBXO38,0.44487750795420566,1.9732006,ZNF839,0.7061981655867837,1.0697759,AFTPH,0.8019753835948094,0.58850193,TNFRSF1A,0.7278418579692965,2.167862,AGBL1,0.7318207314578641,2.1201782,PRPF6,0.4002048729564698,0.9491557
831,USP15,0.4728244714800858,0.3106611,CCSAP,0.7449907445828363,1.1749479,ARHGEF9,0.2684745365993978,0.46408668,DLG1,0.5711354040888399,0.9199631,ZPR1,0.4705156190719928,0.23103267,NCK2,0.138117130942365,0.7744564,RHNO1,0.6961379254369644,1.2175354,Meis2a.2,0.2996029183478377,0.6607058,MPC1,0.4449787635087702,4.324036,DYNLL1,0.7064110546651478,0.2251637,IL6R,0.8026679886263703,1.6801184,NTM,0.7281192173145132,0.6429481,TNNI1,0.7318207314578641,2.1201782,TP53INP1,0.40047173500681765,1.861644
832,VAMP3,0.47321812522448614,0.83557576,BEND3,0.7451975298775693,0.44942194,C3H6orf120,0.26857567700041973,0.7709366,C9H2ORF82,0.5714271518763427,0.8698971,MRPL50,0.47093626758658047,0.10328752,RER1,0.13819466314728235,0.6500842,TMEM106C,0.6963695685665545,1.996065,CROT,0.30020610901997125,0.91058004,SLC25A20,0.44582307071795435,0.5712506,PSEN2,0.7065529934804948,0.5722147,ADCY9,0.8028219219289546,1.6582158,HTRA2,0.7282116783443052,0.65566164,MMP16,0.7320059719225975,2.090492,UBN1,0.4012729625090099,2.1411035
833,SLC16A9,0.47340343641984217,0.3879551,HM13,0.7451975298775693,0.001259514,ATP6AP2,0.26992056465982617,0.45474318,LSM1,0.5724718823630792,0.22397463,PCMTD1,0.4719234291377026,0.7624087,DENR,0.13861391673955292,0.35739288,WDR91,0.6964081785089333,0.19123529,F3,0.30025859861584014,2.05377,TERF2,0.44643153657266066,0.60298467,SEMA5A,0.7076888710207492,1.0672141,APBA2,0.8033607486993274,0.55007017,ATL2,0.7283041433294043,0.6800414,VPS13D,0.7320059719225975,2.0801046,MLF2,0.401896804325526,0.53149253
834,SLC35A1,0.4737046522260173,0.38006154,TXLNG,0.7456111555398894,1.0813963,UBE2I,0.2711034383286941,0.13167512,UBE2S,0.5739021717744703,0.13391602,KDELC1,0.4724029035216265,0.2571525,VCP,0.1391744448275452,0.2119083,FBXW11,0.6966012400188182,0.1571863,ABHD17C,0.3017834582065869,1.8996162,PPP1CB,0.4472097082049671,0.9073535,OGDH,0.7081860222446252,0.29901972,THOP1,0.8037456822078972,0.3129891,CLSTN1,0.728951508870185,0.13788603,QKI,0.7321912280059486,2.041102,KDM5B,0.40261047844301845,0.8128508
835,UFD1,0.4741334871127537,0.1776691,WDR24,0.7456588862992066,0.1514273,ASPM,0.271279323407394,0.27914637,BRCA1,0.5739637275520215,0.26987275,HEY1,0.4726354724945425,1.7840701,PCSK2,0.13977582799187552,3.223516,RAB29,0.6966784701268346,1.1405646,NME3,0.3022313749541543,0.6833106,ECI1,0.4475482841522689,0.3646096,PAPD7,0.7083280883066132,0.58009934,TOMM20,0.8038226746247148,0.012737901,KANSL2,0.728951508870185,2.1879945,TM2D2,0.7325617869888499,0.64607805,GPX8,0.4033249117419824,2.0972767
836,BRINP1,0.47416826685636837,0.9402548,CMPK2,0.7458339074342593,1.0337439,DNAJA2,0.27181671921435313,0.12736692,ACTB,0.5740560670819062,0.0190547,LSM12,0.47276632024054754,0.33998024,TMEM14A,0.1401125344447654,1.048286,GALNT9,0.6966784701268346,0.9714315,PPIH,0.3033398882858436,0.40001398,APOOL,0.44764988534313965,1.5133286,LDLRAP1,0.7086122508751866,1.0980755,PEX14,0.8043616747965907,1.6801188,SYNE1,0.728951508870185,2.1879945,PDCD7,0.7333957725666715,2.0655878,EBF3,0.40359301988493845,1.8468641
837,UGDH,0.4743189952771868,0.15032722,PPWD1,0.7459452913499736,0.0056527397,F2RL1,0.2719929210641284,0.44714203,ABHD13,0.5744870778907522,0.15394297,GTPBP4,0.4727808601098781,0.11287564,ZNF644,0.14013604885827538,0.48879257,ACAA2,0.6971419167761745,0.13689367,SMN,0.30349846764790467,0.5276071,PTCD3,0.44775149964258,0.61353284,ZNF385C,0.7086832978567046,1.0124761,MAST3,0.804438682420292,1.6631176,CYTH1,0.729229010451157,2.1416132,R3HCC1L,0.7334884570776783,2.0411017,CTDSPL2,0.4037718179218369,2.1120913
838,TRMT61B,0.474562535244924,0.45081264,ATP6V0A1,0.746056680575164,0.42925763,TMCO1,0.2727542680166307,0.23721834,SLC37A3,0.5746410474304338,0.5323303,PTPRG,0.4731589831041262,1.0450358,DISP1,0.1403242734730074,1.5279086,RIC8A,0.6976054764589951,0.4229191,PGM3,0.3037099924804997,1.8905768,ELOVL1,0.4481919797199665,1.4173807,DOHH,0.7088964540068412,0.26193565,SLC25A39,0.804438682420292,0.16860087,ZBTB8B,0.7293215188632838,2.1264749,PID1,0.7334884570776783,2.0411017,GAPVD1,0.40484560163653205,1.8601041
839,BEND7,0.4747249333694662,0.6731332,PLPPR3,0.7461044204393464,0.43012837,DEPDC1B,0.2733029674945515,0.75277054,USP48,0.5748720383418215,0.59695596,CRTAP,0.47401764832612203,0.4766567,BTF3L4,0.1412052271548394,0.22179301,GATA4,0.6978372986396868,1.7356131,GEMIN4,0.3037893395391167,0.71557707,TCP11L2,0.449141541519844,1.0161222,VAMP1,0.7089675111235563,0.56758076,BICD2,0.8045156919416326,0.47543,ESRP2,0.7300617279150392,0.56150043,ERAL1,0.7335811454734946,2.0269666,PDHX,0.4049351606226529,1.8835441
840,DHCR24,0.47580449516257073,0.5199998,TBK1,0.7461839890454411,0.2735237,GNAI2,0.2733774254911623,0.14239079,STAU2,0.5751030731592927,0.07865307,LAP3,0.4746439943307743,0.22508079,MCFD2,0.14126042757962157,0.8669413,NAA35,0.697914578967633,0.38230222,GM2A,0.3037893395391167,1.1846302,RRNAD1,0.4495827971772225,1.9579586,DNAJC5,0.7093228346820613,1.0715545,FBXO48,0.8045156919416326,1.6463128,NFYB,0.7301542717473313,0.641073,RNF34,0.7336738377528789,0.6256679,RRS1,0.4052935150047916,0.71431714
841,TWF1,0.47596712633450555,0.32293728,PAFAH1B2,0.7461999030914719,-0.035855204,SREK1IP1,0.27425334588031747,0.38560003,AKTIP,0.5761509811812545,0.3873745,NENF,0.47490632056618676,0.20102729,COPS3,0.14135509546184816,0.44344062,EZH2,0.6999249649636696,0.11926981,VAC14,0.3038157916188633,1.5780772,GJA4,0.45022815123918436,3.8929982,DEGS1,0.7093939069848438,0.5634571,UGT8,0.8045927033598967,1.6296996,NAALAD2,0.7305244863581334,2.1308563,DDX49,0.7339519378800193,1.1529028,LNPK,0.4055624051315124,1.8438479
842,TUBA3E,0.4760949293443646,0.054381575,MVB12B,0.7467092096892709,0.19741492,STRIP1,0.2744866258456513,0.6451724,BEND5,0.5768449448300867,0.30692172,MCUR1,0.47588345623378114,0.40815163,MRRF,0.14135509546184816,0.97352463,PPARD,0.7003118193810101,0.6633719,POLR2K,0.30389515703879366,0.75159585,MRC1,0.45267846071003615,3.7903872,SUMO2,0.7103891845209891,0.14175494,CCDC14,0.8055940240914836,0.53147405,SHTN1,0.730617049825063,2.1052594,KIF23,0.7340446456812544,0.27385208,GCSH,0.40601079212536506,0.85346234
843,PANK2,0.47639708394219415,0.40001827,RGS19,0.7469957432882823,0.86930513,SNUPN,0.2745613040501139,0.46952283,ADCK1,0.5783730501751683,0.93288213,SMIM20,0.47608777297265914,0.19074391,RASSF9,0.141710534288081,2.8820114,ERP44,0.7006987515589591,0.7681799,NELFB,0.3039480749693704,0.7024709,FKBP8,0.45325810326454896,1.5344847,SCLT1,0.7106025226226043,1.0090598,ABHD12,0.8056710619914659,0.57632333,BMPR1B,0.7308947637602219,2.0716531,NDUFA12,0.7341373573598462,0.19947684,LZTFL1,0.40601079212536506,1.8346187
844,REXO5,0.4765017003919242,0.4374154,UTP20,0.7478237033415918,0.24141228,FAR1,0.2746826857251652,0.37510628,HIP1R,0.5785892993840709,0.5484644,AKAP1,0.47620454697887327,0.65400916,POMP,0.14189246797756552,0.30871025,CASP2,0.7006987515589591,0.66053426,NDUFS5,0.3039745362298599,0.35161012,ATP5PF,0.45325810326454896,0.17169711,SMARCE1,0.7106736403630153,0.13997857,RF00003,0.8058251434492445,2.244887,UBE3C,0.7309873429126094,2.0369818,PEPD,0.7346009738696522,0.47963935,KIF2A,0.40636971477453443,1.3966337
845,kcnma1,0.47680399637385007,1.2792723,TICRR,0.747871479154339,0.10890042,NFASC,0.27568314234088587,2.12616,MEIG1,0.5787283367952225,1.1775067,SEPT2L,0.4765841708813402,0.13659401,GPBP1L1,0.14229652609259028,0.54337573,SYS1,0.7009309481534263,0.2387034,CAPZA1,0.30423923299326283,0.36426637,MTRF1L,0.45363338921838736,1.5789803,PFDN2,0.7107447606224306,0.27064452,TAOK3,0.8059021870056071,0.5285723,CROT,0.7314502974238881,0.6249804,MAPKKK3L,0.7346937087862799,2.0553753,STAG2,0.4064594750218319,1.8700998
846,CLTCL1,0.47747872722044327,0.29768133,LZIC,0.7483333619093153,0.09072305,KIF2A,0.27575804259391734,0.21153527,MOGAT1,0.5788828412168363,1.0249732,DCTN6,0.47737314992204216,0.17658295,CEP170P1,0.1425584458770244,0.9414053,GGACT,0.7012405870747356,1.6764369,MRPS17,0.3045835675493953,0.46347556,HIST1H101,0.453701641857132,1.3555455,YLPM1,0.7109581365091107,1.0552329,ANGPT1,0.8061333289759844,1.6511744,AGBL1,0.7318207314578641,2.1201782,CEP85L,0.7347864475715613,2.0071404,SMIM7,0.40789724773141744,1.2028621
847,TRMT61A,0.47774643748056145,0.4103659,DNAJC5,0.7485563721313522,0.20994434,SMAD1,0.2758797851119704,0.40667298,TKFC,0.5789446484101874,1.155132,TRABD,0.4778117802407825,0.20266566,CRNKL1,0.14264583466755268,0.44035295,LGI1,0.7012405870747356,1.6764369,RBFA,0.30466306609560834,0.9682094,CEP112,0.45411127932002204,1.0891609,SRD5A3,0.7109581365091107,1.0585713,SOCS7,0.8061333289759844,1.6511744,ASAP1,0.7320059719225975,2.090492,SNX20,0.7348791902242524,2.0269666,C1orf50,0.40798720903665364,1.8491348
848,BBOX1,0.4783286994060111,0.4800367,SCYL2,0.7492095944384836,0.6689326,MGME1,0.276132752090113,0.42089063,SS2,0.5798257375068843,1.727415,SRSF7,0.47789953274544184,0.060825143,BLMH,0.14288437673632287,0.310108,PCMT1L,0.701588990180652,1.6136091,WBP2NL,0.30466306609560834,1.3006855,GSPT2,0.4541795724986507,0.47370765,ANAPC10,0.7109581365091107,0.557144,SMG1,0.8062103800641497,1.634506,QKI,0.7321912280059486,2.041102,PHIP,0.7348791902242524,0.60604554,FBXL5,0.40807718216242583,1.8503063
849,UQCRH,0.48014784662119636,0.07861161,TK2,0.7494167513067636,0.64797837,WDHD1,0.27640463351093114,0.42474326,PRIM2,0.5803670685585376,0.39341655,EIF4EBP3,0.47838232900509603,0.27784118,MAST4,0.14332249882702228,0.9311111,SCAP,0.7018987345077279,0.57457465,KAT2A,0.3048486162627724,0.81523323,SORD,0.45472612633068854,1.3148919,NDUFAF2,0.7110292668389511,0.27471495,ANO3,0.8062874330334728,1.618026,ARID5B,0.7322838619015082,2.047066,SFXN3,0.7349719367431093,1.9782761,RPS2,0.4082571638727147,0.5062286
