id,Myogenesis,Adipogenesis,Angiogenesis,Apoptosis,G2/_checkpoint,Hypoxia,Inflammatory_response,Pluripotency,Cell_cycle,Er_stress,Skeletal_muscle_cell_differentiation,Skeletal_muscle_contraction,Go_skeletal_muscle_tissue_regeneration,Go_skeletal_muscle_organ_development,PSM,NMP,Neural
cell_44578-0,-0.07199605,-0.08153376,-0.15842383,-0.071900815,-0.12615381,0.006672788,-0.08124003,0.19793461,-0.09496067,-0.061226547,-0.050397947,-0.12550329,-0.14833565,-0.097491965,-0.34286618,,-0.007699857
cell_44598-0,-0.027529296,0.02342648,0.04470977,0.08284106,-0.015077646,-0.0031241518,0.029223628,0.39871767,0.05959568,0.0927641,-0.10026142,-0.0860774,0.017501079,-0.0534095,0.38225985,,-0.49641085
cell_44654-0,-0.050573334,-0.13509502,-0.28812242,-0.027764305,-0.19000535,-0.07471366,-0.055460636,0.29744408,-0.07012029,-0.10393418,-0.18811718,-0.18512382,0.042895988,-0.14801027,-0.34286618,,-0.49641085
cell_44679-0,0.028500224,0.027760837,-0.18929526,-0.04446856,-0.059283167,-0.0037016578,-0.031436123,0.27236262,0.16933203,-0.0014356595,-0.1676493,0.2701753,0.11269784,-0.08414352,0.18624692,,0.1534699
cell_44694-0,-0.08202433,-0.026866782,-0.066699356,-0.08399486,-0.113056384,0.03840851,0.0022720231,0.014185305,-0.11495552,0.029056927,-0.086421505,-0.09675791,0.28721324,-0.033797637,0.09300522,,-0.49641085
cell_44714-0,-0.10358593,0.02166111,-0.07250512,0.07642968,-0.1609743,0.0775818,0.05847442,0.29740885,-0.030310567,0.103946745,-0.039014474,-0.10998307,0.040450633,-0.042916767,-0.34286618,,-0.49641085
cell_44738-0,0.003593272,-0.10896673,-0.012766948,-0.031466443,0.049173184,-0.039156064,-0.019695105,0.20191857,0.110183544,-0.011003996,0.09759243,0.16251776,0.036354885,0.045013256,-0.34286618,,-0.49641085
cell_44751-0,-0.0068882243,0.04405331,0.016373219,-0.07218608,-0.0044446737,-0.016174927,-0.051540785,0.1919769,0.20620576,0.049436305,-0.04353159,-0.06084607,-0.3028142,-0.051583607,0.568995,,-0.49641085
cell_44773-0,-0.084108286,0.03351645,-0.29257384,-0.15640262,-0.14341381,-0.02360299,-0.061355744,0.35245568,-0.101441264,-0.07011841,-0.013159488,-0.13725626,-0.047245,-0.10245594,-0.34286618,,0.15575026
cell_44782-0,0.0019825038,0.033903684,0.012119769,0.023838902,-0.10111413,-0.042376615,-0.06380105,0.26461944,-0.13026708,-0.037980523,-0.0054721283,0.040325157,-0.023725428,-0.08724236,-0.34286618,,-0.22351192
cell_44794-0,-0.11586771,-0.06651579,-0.09970388,-0.030655721,-0.062241726,-0.075731,-0.019324867,0.22653925,-0.0048651644,-0.06764029,-0.14920093,-0.104256526,-0.18566874,-0.10552255,-0.34286618,,-0.11565157
cell_44825-0,-0.010506672,0.08983858,-0.18993622,-0.062036436,8.9277935e-05,-0.026066842,-0.0558672,0.10880493,-0.0006366723,-0.016265819,-0.014567089,0.070796445,0.017121755,-0.019737085,0.06332225,,0.40454993
cell_44876-0,-0.12686534,-0.013883348,0.14879754,-0.031560343,-0.15502225,-0.11423348,-0.04447446,0.12002086,-0.0099587925,-0.05568651,-0.047050517,-0.108784914,-0.09360418,-0.10773648,-0.34286618,,-0.49641085
cell_44891-0,-0.018022215,0.07320037,-0.13072415,0.0037187692,-0.20834798,-0.10880168,0.03454626,0.30279478,-0.048202235,0.04946733,0.0032810855,0.010500434,-0.184067,-0.006590862,-0.34286618,,-0.49641085
cell_44906-0,-0.042961475,-0.16985247,-0.29682866,-0.09186957,-0.36574274,-0.24934748,-0.11976817,-0.078683995,-0.37820104,-0.15000857,-0.13009872,-0.13717829,-0.025081648,-0.11947906,-0.34286618,,-0.49641085
cell_44929-0,0.046946585,0.025627777,-0.25556648,-0.06284457,-0.08877901,-0.063713044,-0.017323999,0.0817594,-0.08588558,0.009481356,-0.058718186,-0.012252412,0.15725757,0.04959877,0.91580635,,-0.49641085
cell_44964-0,-0.040759508,0.033574164,-0.009002567,0.011646844,-0.1332717,-0.062659346,-0.050424688,0.24809909,0.008168208,-0.040617447,-0.05318299,-0.10975224,0.101150505,0.00567235,-0.34286618,,-0.49641085
cell_44975-0,0.048484392,-0.110346004,-0.046342775,-0.07601003,-0.04562184,-0.008337392,-0.010482328,0.3087145,0.17384747,-0.10551631,-0.16718282,0.008316176,-0.08270624,-0.1055451,-0.34286618,,-0.085258
cell_44979-0,-0.042886578,0.06208973,-0.050383486,-0.013747914,0.0013153098,-0.028063845,0.069465086,0.18726854,-0.0024292197,-0.008098981,-0.07791654,-0.13567933,0.098217584,-0.087306514,-0.34286618,,0.07536942
cell_44990-0,0.003093163,-0.02247324,-0.040617336,-0.03929363,-0.004558634,0.014031452,0.033641264,0.154286,0.14901245,-0.06301772,-0.14489181,-0.069274984,0.03832702,-0.104586326,-0.34286618,,-0.49641085
cell_44992-0,-0.009219807,0.031277243,-0.24804063,-0.03476991,-0.037890095,0.014757642,-0.034391705,0.28150067,0.10635965,-0.018290473,-0.0831827,0.047369096,-0.04747657,-0.0642014,-0.34286618,,-0.49641085
cell_44993-0,-0.0048419344,0.052563123,-0.07173923,0.032336064,-0.043940924,-0.029863777,0.022101304,0.15587425,-0.03632409,-0.06144523,-0.12251978,0.03289485,0.044940643,-0.123331204,-0.34286618,,-0.49641085
cell_44997-0,-0.017625364,0.06898056,-0.08847927,0.008903373,0.035584483,0.035346318,-0.013202969,0.06461955,0.05899594,-0.03367178,-0.00023709692,-0.14265838,0.051086213,-0.06851637,1.1487384,,-0.49641085
cell_45001-0,-0.021753415,0.008331358,-0.12495871,-0.06577606,-0.06950901,-0.03923559,-0.050694432,0.4705551,-0.1263944,-0.090765335,-0.067673564,-0.112574235,-0.013372404,-0.08756269,-0.009863819,,-0.49641085
cell_45012-0,-0.08898653,0.099002875,-0.2122677,0.034606438,-0.054300252,-0.032500036,0.00832045,0.3132663,-0.04353298,0.0032187563,-0.094707906,-0.09146268,-0.14712965,-0.071016446,-0.34286618,,-0.49641085
cell_45030-0,0.005936603,-0.102542624,-0.03174672,-0.0132216355,-0.13670857,-0.06834352,-0.025509523,0.3308232,-0.20068105,-0.09323436,-0.05213623,-0.07801964,0.15271506,-0.039324112,-0.34286618,,-0.49641085
cell_45041-0,-0.033222016,-0.06532339,-0.10986021,-0.019874502,-0.05167841,-0.13249274,-0.075893596,0.20711383,0.009617731,-0.021208672,-0.10364415,-0.19095907,0.013115299,-0.10432811,0.58137727,,-0.49641085
cell_45053-0,0.13812274,-0.15847898,-0.24630444,0.003931658,0.10358817,-0.08602772,-0.06995251,0.12497911,0.25142035,-0.10992135,0.052586358,0.082048796,0.05797314,-0.00033390807,-0.34286618,,-0.49641085
cell_45082-0,-0.12739651,-0.2836216,-0.07040335,-0.15577427,-0.15330614,-0.15680349,-0.041353308,-0.061677855,-0.08604234,-0.119342655,0.09798996,-0.13397166,-0.25122106,0.01580835,0.23520233,,-0.49641085
cell_45092-0,0.044604603,0.034690797,0.15076944,0.04673896,-0.0632942,0.07111429,0.01830096,0.16150303,0.0681037,-0.095991194,-0.015605961,0.04861948,0.018913815,-0.06759207,0.07690289,,-0.49641085
cell_45103-0,-0.10693476,-0.13024823,-0.19307432,0.0029960875,-0.17463289,-0.042044137,-0.08171083,0.036583845,-0.12861055,0.0009774285,-0.073376976,-0.11954156,-0.010051632,-0.05303037,0.1537395,,-0.49641085
cell_45121-0,-0.09394815,0.015710324,-0.13286713,-0.06720401,0.014580587,-0.089077026,-0.09311572,0.07616508,0.15502088,0.02704661,-0.08955023,-0.16976541,-0.18866779,-0.101115346,-0.34286618,,-0.49641085
cell_45123-0,-0.022040604,-0.084941715,-0.09101912,-0.08916472,-0.23655504,0.05480504,-0.0888961,0.3244868,-0.014829983,0.034600306,-0.07416671,-0.13161924,-0.02868516,-0.10579469,-0.34286618,,-0.49641085
cell_45156-0,-0.11591217,0.10859544,-0.22463839,-0.18286,-0.25647676,-0.084368415,-0.049866226,0.2549274,-0.23839912,0.034762967,0.020370468,-0.005546355,0.09255418,0.019995898,-0.34286618,,-0.49641085
cell_45166-0,-0.110924475,-0.24990523,-0.2709429,-0.10660264,-0.40257913,-0.13600785,-0.022705495,0.0060806866,-0.29734644,-0.23019667,-0.1808919,-0.23571515,-0.13061094,-0.15661427,-0.34286618,,-0.49641085
cell_45213-0,-0.030168286,0.07773301,-0.26696718,0.0018123202,-0.17266145,-0.054172814,0.03543274,0.042338602,-0.10909753,-0.04595802,-0.03994027,-0.0055652983,-0.018262137,-0.14931475,1.4127403,,-0.49641085
cell_45232-0,0.0062046307,-0.084133066,0.048487466,0.067651466,-0.012133147,-0.055772625,-0.074492894,0.33846393,0.108691394,-0.050933674,-0.07269221,-0.020444233,0.053152952,-0.093754515,-0.34286618,,-0.29162952
cell_45264-0,-0.06775832,0.07311109,-0.2039122,-0.06195686,-0.0960546,-0.11937401,-0.078119695,0.36339754,-0.07614495,0.044220056,-0.02626583,-0.017507393,-0.08344019,-0.051834155,0.05384074,,-0.49641085
cell_45271-0,0.04143799,-0.11616983,-0.15242058,-0.014676807,-0.21451153,-0.10013104,0.03845812,-0.007383322,-0.33182222,-0.02359101,0.098666996,-0.00051528215,0.063759714,0.0229676,1.380783,,0.31494012
cell_45290-0,0.074739344,-0.046833273,-0.20059519,-0.038802814,-0.13287058,-0.07968078,-0.061711792,0.1211778,-0.16625066,-0.05953374,0.0425521,0.21322961,-0.1356772,-0.04341237,0.8706956,,-0.49641085
cell_45320-0,-0.03992036,-0.0566583,-0.1494373,0.06245924,-0.20218521,-0.1340809,-0.06458035,0.20319463,-0.1632615,-0.09092421,-0.122787595,-0.084335774,-0.09297786,-0.06211859,-0.34286618,,-0.49641085
cell_45375-0,-0.09304481,-0.016695946,-0.21324909,0.0436104,-0.15308644,-0.062226426,-0.081753016,0.2407423,-0.13090733,0.059859652,-0.14137457,-0.054625094,-0.04327855,-0.10749443,-0.34286618,,0.07013235
cell_45380-0,-0.09374918,0.011047833,-0.13350995,-0.077412985,-0.010103601,0.04228885,-0.0022947667,0.26485783,0.022246975,0.02894835,-0.04151052,-0.05785326,0.017130239,-0.025952676,0.02931504,,-0.49641085
cell_45388-0,-0.09695788,-0.009233615,-0.26788026,0.037632916,-0.039056126,-0.08292601,-0.007002129,0.090792924,-0.10152167,-0.034933295,-0.06966239,-0.10465373,-0.06651756,-0.109328926,-0.34286618,,-0.49641085
cell_45405-0,-0.026259016,-0.020686833,-0.13584793,0.0015827338,-0.06595214,-0.07601331,-0.12916897,0.084639855,0.15560098,-0.13677694,0.029366741,-0.03149563,0.20205739,0.0033035795,0.80851674,,-0.49641085
cell_45415-0,-0.08862346,0.035356164,0.012792447,0.05822653,-0.19489256,0.047652703,0.02993634,0.14792429,-0.09478963,-0.05481848,0.060842615,-0.0047625676,-0.013596799,0.029664343,0.3467194,,-0.49641085
cell_45440-0,0.030264676,-0.089619294,-0.23985928,-0.019814098,-0.19494307,-0.10804022,-0.013909603,0.27739012,-0.09902276,-0.08705868,-0.047159076,0.33986518,-0.13996321,-0.013386826,-0.34286618,,-0.49641085
cell_45451-0,-0.07827343,0.05654224,-0.29004177,0.10557391,0.055436775,-0.046687696,-0.033021882,-0.06339034,-0.010490237,-0.052199025,-0.027476488,0.048625164,0.17498665,-0.04432489,1.9602171,,-0.49641085
cell_45514-0,0.038103633,-0.000776082,0.06567373,0.022337522,-0.07113328,0.018013041,0.009114163,0.17844002,0.041408837,0.07688539,-0.16252172,0.12101696,-0.16370134,-0.13742748,-0.34286618,,-0.49641085
cell_45620-0,-0.052982543,-0.020598473,-0.13796394,0.0034993382,-0.09488677,-0.10548739,0.038361628,0.16052057,0.068949156,-0.049879096,-0.14677992,-0.069825254,-0.056990787,-0.16498134,-0.34286618,,-0.49641085
cell_45627-0,-0.075057216,0.091424644,-0.10220076,0.06529042,-0.1175004,-0.09164973,0.011444217,0.15043525,-0.07075809,-0.017063882,0.13951156,-0.13883007,0.11604205,-0.016879637,-0.34286618,,-0.49641085
cell_45706-0,-0.05848286,0.02954748,-0.14156337,-0.089809306,-0.120408945,-0.065689966,-0.059018224,0.21997532,-0.092462584,-0.03560147,-0.06536165,0.04239727,-0.025966056,-0.0031081946,-0.34286618,,-0.49641085
cell_45729-0,-0.059465863,0.06357705,-0.08290008,0.067460634,0.114194475,-0.026421325,-0.041186508,0.22446752,0.22567406,-0.0011845971,-0.03016428,-0.058880556,0.046048563,-0.07688322,-0.34286618,,-0.045286387
cell_45734-0,0.06926052,0.032085396,-0.064223096,0.02166658,0.03692585,-0.091524415,-0.02133669,0.11046243,0.078581944,-0.08287129,-0.13214453,-0.14015582,-0.03545751,-0.04997031,1.8623787,,-0.49641085
cell_45751-0,0.010121598,-0.01468142,-0.17550644,0.009815151,-0.043654338,-0.05329918,-0.07953935,-0.024290968,0.013069281,-0.05283939,-0.07168442,-0.01659211,0.085500196,-0.009574269,0.7757214,,-0.49641085
cell_45753-0,0.019878725,0.019985927,-0.22546029,0.028351534,-0.0018285613,-0.03934633,0.0022945874,0.03610339,0.105007954,-0.02655509,0.120012306,-0.04931132,-0.07891932,0.018577665,2.6844542,,-0.49641085
cell_45754-0,-0.023599489,0.015009653,-0.09618282,-0.029181104,0.0054786997,-0.031102296,-0.031059658,0.20623298,-0.028657738,-0.15792738,-0.113913186,-0.0015044541,-0.19588353,-0.050968923,-0.34286618,,-0.49641085
cell_45761-0,0.050813362,0.00023907116,0.022658505,0.16935414,-0.028212415,0.085766315,0.0924789,0.1093051,0.086332604,0.0017207717,-0.06516281,-0.14599778,-0.044054296,-0.056934707,0.32284847,,-0.49641085
cell_45813-0,-0.10377833,0.00076831126,-0.022917202,0.035610907,0.11294377,0.0040002903,0.012259371,0.0245146,0.25494418,0.009599258,-0.04070669,-0.045200743,0.20633036,-0.031513296,0.008568878,,-0.49641085
cell_45815-0,-0.021614889,-0.024840103,-0.14914258,0.05712916,-0.083015084,0.035673898,-0.055745985,-0.021455485,-0.0872684,-0.03127438,0.045717165,0.018863577,-0.1415653,-0.03893154,1.137983,,-0.49641085
cell_45825-0,0.008033708,0.059749186,0.047795296,0.15451486,0.04182156,-0.04096934,0.09890854,0.1826674,0.22214423,-0.02560489,0.020215241,-0.115509674,0.084845945,-0.055045497,-0.34286618,,-0.49641085
cell_45828-0,-0.08962812,-0.056469146,-0.013368665,-0.0038567323,0.11552847,-0.11608048,-0.033241536,0.30498317,-0.0663387,-0.031370442,0.03895823,-0.09985987,-0.030847762,-0.05134191,0.010415569,,-0.49641085
cell_45888-0,-0.08555846,-0.021391768,-0.15547955,-0.036251966,-0.05695668,-0.106089436,-0.079507835,0.24382018,-0.13482936,-0.13473327,-0.056038238,0.0008000031,0.075476736,-0.038607653,0.112772025,,-0.49641085
cell_45910-0,-0.058339383,-0.035572518,-0.062084172,-0.05593801,-0.12626065,-0.05777928,0.0760687,0.15983576,-0.050605748,-0.012545389,-0.088821314,0.014139244,0.062957056,-0.12424447,0.06559013,,-0.077274054
cell_45925-0,-0.03486103,-0.03324118,-0.2281742,-0.05904371,-0.04248238,-0.015479059,-0.061266616,0.03258518,-0.0008400771,-0.119400926,0.0012819419,-0.12704456,-0.10906828,-0.0034912706,1.8691583,,-0.49641085
cell_46009-0,-0.13080043,0.019941006,-0.02718437,0.045645624,-0.18032743,-0.08715782,-0.021647243,0.12320083,-0.077957265,0.08878768,-0.12084472,0.0036045252,0.07628827,-0.050038416,0.08670006,,-0.055612136
cell_46012-0,-0.102619916,-0.06982246,-0.13859268,-0.09006143,-0.116264306,-0.21171981,-0.0815239,-0.08583,-0.015989453,-0.03279775,-0.092183545,-0.049091138,-0.146027,-0.10199535,0.21049589,,-0.49641085
cell_46095-0,-0.03578932,-0.08178245,0.18627355,0.0869646,-0.162365,-0.08979085,-0.059571803,0.028487736,-0.12392235,-0.08268177,-0.15437795,-0.14052138,-0.24149354,-0.11375984,0.44617954,,0.039727937
cell_46153-0,-0.0077732536,-0.10285118,-0.20332742,0.07900082,-0.15148494,-0.08375829,0.011108993,-0.14301528,-0.14770965,-0.019777773,0.019020915,-0.019458417,0.29681888,0.026079873,0.13430671,,-0.49641085
cell_46208-0,-0.048686147,-0.015953964,-0.0097822,0.0219221,-0.09073881,-0.05683277,-0.038220353,0.28279018,-0.26797408,-0.12749462,-0.16158117,0.020543467,-0.10865075,-0.08657049,-0.34286618,,-0.49641085
cell_46221-0,-0.04869485,-0.10529362,-0.19884722,0.08506895,-0.032753203,-0.054688506,-0.039557397,0.10524116,-0.0034997305,-0.055871457,0.01829307,-0.09519337,-0.027011901,-0.010983283,-0.34286618,,-0.49641085
cell_46233-0,-0.12783642,-0.09044459,-0.31096599,0.025951447,-0.05477077,-0.028426755,-0.076836765,0.14368069,-0.009398564,-0.20269762,-0.100587696,-0.094858296,-0.19319482,-0.09074514,-0.34286618,,-0.49641085
cell_46246-0,-0.08375908,-0.014610809,-0.040184163,-0.005483129,-0.119021215,-0.16079763,0.0050682575,0.27775577,-0.13048899,-0.122355126,-0.2096016,-0.16645595,0.047568645,-0.1882589,-0.34286618,,-0.49641085
cell_46250-0,0.020688059,0.04072542,-0.13134517,-0.060736123,-0.15120883,-0.12403462,-0.078689426,0.25351354,-0.067141294,0.09614622,0.091783546,-0.088557765,0.05898732,0.011572842,-0.34286618,,-0.49641085
cell_46266-0,-0.007488875,-0.015494154,-0.20253278,0.0682002,-0.020892264,-0.10226084,-0.07064685,0.06548816,0.012279654,-0.056966987,0.046970665,-0.088304214,-0.017315052,-0.03587266,0.5640874,,-0.49641085
cell_46303-0,-0.018187393,0.054583713,-0.01918542,0.06532631,-0.003924826,-0.04789912,-0.038489792,0.30568165,-0.014393961,0.04601489,-0.11627051,-0.03236517,-0.18761754,-0.106285885,-0.03619723,,-0.49641085
cell_46334-0,-0.058457352,-0.03241151,-0.058997113,0.0063983803,-0.0925903,-0.004324109,0.002829287,0.49332118,-0.07329008,0.04230736,-0.08262283,-0.0929025,0.017256174,-0.081287846,-0.34286618,,-0.49641085
cell_46366-0,-0.010121457,-0.10341496,-0.084770136,-0.07801216,-0.13017507,0.01781942,-0.036547385,0.3533619,-0.14437436,-0.08722313,0.041139208,-0.007894742,-0.0049404185,0.0029714063,-0.34286618,,-0.49641085
cell_46418-0,-0.08498338,-0.069399655,-0.201171,-0.10717539,-0.052250613,-0.024958463,-0.098596826,0.06607767,-0.066985555,-0.038242266,-0.12890576,-0.12714152,-0.05090211,-0.09572424,-0.34286618,,-0.49641085
cell_46444-0,0.074560545,0.0155241955,-0.012964283,-0.10954909,-0.14099237,-0.0085751945,-0.054130487,0.17008486,-0.07673356,0.022773571,-0.072131716,-0.16979882,-0.027777033,-0.028713811,-0.34286618,,-0.06224216
cell_46529-0,-0.07963951,-0.06088843,-0.20649964,-0.06368143,-0.02895379,-0.071944006,0.06154325,0.05769923,0.06598373,-0.09750723,-0.0013527658,-0.1773983,-0.03623932,-0.036230557,0.050331715,,-0.49641085
cell_46539-0,0.008093195,0.009609151,-0.14568946,0.010484729,0.052831616,-0.050655723,0.034290332,0.30198717,0.07438589,0.03989763,-0.042973526,-0.13104862,-0.07097827,-0.08871603,-0.34286618,,-0.08496541
cell_46543-0,-0.053513303,0.16526522,-0.23115657,-0.023927597,-0.080990925,-0.02669565,-0.049085397,0.102811866,-0.08528521,-0.022113489,-0.09951342,-0.057352502,0.079650685,-0.046864986,0.35107931,,-0.49641085
cell_46563-0,-0.033696555,-0.051217806,-0.154272,-0.099645324,0.044221938,-0.023396138,-0.0629312,0.3361188,0.12332134,0.016212251,-0.083408095,-0.14425164,0.058137316,-0.033174533,-0.34286618,,-0.1188161
cell_46575-0,-0.015396551,-0.03592136,-0.15413335,-0.09719597,0.057115372,0.0073593818,-0.042264346,0.17973784,0.13287449,0.045363687,-0.011517489,0.026026005,0.020019256,-0.007469608,-0.037466183,,-0.49641085
cell_46591-0,-0.028715225,-0.05472786,-0.07217222,-0.036757857,0.06386592,-0.026686862,-0.11101876,0.19725165,0.1627377,0.0043340954,-0.15606423,-0.022545492,-0.082368664,-0.08753384,-0.34286618,,-0.13042805
cell_46595-0,-0.043960065,0.13616434,-0.2255608,0.026189256,-0.12425985,-0.0029459964,-0.052654453,0.182939,-0.14835535,-0.061682634,-0.090899915,-0.05533301,0.10665283,-0.05400018,1.6048821,,-0.49641085
cell_46597-0,-0.028109292,0.10233553,-0.08137022,0.014147058,0.056558974,-0.07481999,0.0151116345,0.25981924,0.2128348,0.018165004,-0.034964032,-0.19547707,0.00722389,-0.05304297,0.46542907,,-0.49641085
cell_46622-0,-0.012815901,0.030139813,-0.20084557,-0.014655814,-0.040072437,-0.078067504,-0.07026885,0.20135617,0.18410662,0.032106534,0.10786972,0.02843898,0.36734042,0.056198318,-0.34286618,,0.14872617
cell_46623-0,-0.024807163,-0.13028768,-0.22130074,-0.18254682,-0.22865942,-0.22623652,-0.023592591,0.0719416,-0.053692557,-0.17854477,-0.038711652,-0.15813491,-0.24333388,-0.106759325,1.3917284,,-0.49641085
cell_46666-0,-0.021026887,-0.05167952,-0.096618086,0.011934172,-0.054165825,-0.05535577,-0.029935636,0.18181646,0.15331636,-0.08061804,-0.07791555,-0.13723761,0.07935831,-0.048285965,0.12179194,,-0.49641085
cell_46671-0,-0.10696142,-0.00015731386,-0.13865268,0.012711639,-0.20921952,-0.05723956,-0.03442289,0.07310989,-0.00039098528,-0.107908934,0.044715054,-0.01719414,-0.14468506,-0.058879912,-0.34286618,,-0.49641085
cell_46702-0,0.011456081,-0.030311346,-0.22849953,-0.013301621,-0.068646185,0.014250678,0.010010781,0.113888115,-0.059693415,-0.088993534,0.0131366765,-0.113949135,-0.075659655,-0.075611696,-0.34286618,,-0.49641085
cell_46716-0,-0.078212194,-0.03154645,-0.12527408,0.01473618,-0.17951013,-0.10188976,-0.064981975,0.3101771,-0.07030117,-0.04952364,-0.11002497,-0.19065192,-0.10101609,-0.10105207,-0.34286618,,-0.49641085
cell_46752-0,-0.09454217,-0.048391324,-0.10754261,-0.031511355,-0.15724893,-0.08927877,-0.072363235,0.23975492,-0.11847262,-0.021904394,0.00078997784,-0.081640005,-0.015644265,-0.09087076,-0.34286618,,0.20958517
cell_46757-0,-0.03923591,-0.074701704,-0.05572319,-0.033736207,-0.20049056,-0.08718929,0.016716698,0.21358737,-0.3065863,-0.104652695,-0.07794012,-0.13444605,-0.15179609,-0.06364165,-0.34286618,,-0.49641085
cell_46778-0,-0.039217357,-0.10596713,-0.10916568,-0.037965443,-0.21026278,-0.0476378,-0.05437838,0.033819716,-0.21169975,-0.06335928,0.019524079,-0.084838785,0.008604768,-0.029736493,1.5577396,,-0.49641085
cell_46785-0,-0.071511194,-0.07377246,-0.08782834,-0.07673983,-0.24376142,-0.0891932,-0.09500229,0.1643613,-0.2905745,-0.10044104,0.06719561,-0.0017164841,0.017649878,-0.026676735,1.167776,,-0.49641085
cell_46797-0,0.08812871,-0.059748482,-0.03881999,0.008519794,-0.08044335,-0.017807553,-0.055888,0.2964644,-0.10653298,0.010579198,0.048132937,0.24805553,0.040760323,-0.05839921,0.043585006,,-0.09985459
cell_46810-0,-0.002209988,-0.055737633,-0.24173984,-0.14595601,0.01268337,0.0019754039,-0.06790376,0.11833326,-0.016507063,-0.08201025,-0.115305796,-0.018008703,-0.06531202,-0.116523184,0.45921364,,-0.49641085
